timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1776962980649,27,Look at Product,200,,Thread-Gruppe 1-5,text,true,,117318,760,10,10,http://localhost:8080/tools.descartes.teastore.webui/product?id=314,26,0,0
1776962980845,18,Logout,200,,Thread-Gruppe 1-1,text,true,,10823,1828,10,10,http://localhost:8080/tools.descartes.teastore.webui/,9,0,0
1776962980845,9,Logout-0,302,,Thread-Gruppe 1-1,,true,,1392,1092,10,10,http://localhost:8080/tools.descartes.teastore.webui/loginAction,9,0,0
1776962980854,9,Logout-1,200,,Thread-Gruppe 1-1,text,true,,9431,736,10,10,http://localhost:8080/tools.descartes.teastore.webui/,9,0,0
1776962981123,36,Login,200,,Thread-Gruppe 1-9,text,true,,10448,1022,10,10,http://localhost:8080/tools.descartes.teastore.webui/,22,0,0
1776962981123,22,Login-0,302,,Thread-Gruppe 1-9,,true,,803,276,10,10,http://localhost:8080/tools.descartes.teastore.webui/loginAction,22,0,0
1776962981145,14,Login-1,200,,Thread-Gruppe 1-9,text,true,,9645,746,10,10,http://localhost:8080/tools.descartes.teastore.webui/,14,0,0
1776962981502,42,List Products with different page,200,,Thread-Gruppe 1-2,text,true,,98541,895,10,10,http://localhost:8080/tools.descartes.teastore.webui/category?category=2&page=1,41,0,0
1776962981713,12,Home,200,,Thread-Gruppe 1-8,text,true,,9118,148,10,10,http://localhost:8080/tools.descartes.teastore.webui/,12,0,0
1776962982123,23,List Products,200,,Thread-Gruppe 1-6,text,true,,98521,771,10,10,http://localhost:8080/tools.descartes.teastore.webui/category?category=2&page=1,22,0,0
1776962982263,25,List Products with different page,200,,Thread-Gruppe 1-4,text,true,,104716,897,10,10,http://localhost:8080/tools.descartes.teastore.webui/category?category=3&page=4,24,0,2
1776962982783,35,List Products,200,,Thread-Gruppe 1-3,text,true,,105755,771,10,10,http://localhost:8080/tools.descartes.teastore.webui/category?category=3&page=1,34,0,0
1776962983096,25,Login,200,,Thread-Gruppe 1-10,text,true,,10448,1023,10,10,http://localhost:8080/tools.descartes.teastore.webui/,15,0,0
1776962983096,15,Login-0,302,,Thread-Gruppe 1-10,,true,,803,277,10,10,http://localhost:8080/tools.descartes.teastore.webui/loginAction,15,0,0
1776962983111,10,Login-1,200,,Thread-Gruppe 1-10,text,true,,9645,746,10,10,http://localhost:8080/tools.descartes.teastore.webui/,9,0,0
1776962983148,98,List Products,200,,Thread-Gruppe 1-9,text,true,,98521,772,10,10,http://localhost:8080/tools.descartes.teastore.webui/category?category=2&page=1,88,0,0
1776962983154,92,List Products,200,,Thread-Gruppe 1-7,text,true,,105755,772,10,10,http://localhost:8080/tools.descartes.teastore.webui/category?category=3&page=1,82,0,0
1776962983148,127,Add Product 2 to Cart,200,,Thread-Gruppe 1-2,text,true,,26335,1978,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,7,0,0
1776962983148,7,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-2,,true,,1048,987,10,10,http://localhost:8080/tools.descartes.teastore.webui/cartAction,7,0,0
1776962983155,120,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-2,text,true,,25287,991,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,120,0,0
1776962983384,13,Home,200,,Thread-Gruppe 1-1,text,true,,9118,148,10,10,http://localhost:8080/tools.descartes.teastore.webui/,13,0,0
1776962983658,48,Login,200,,Thread-Gruppe 1-8,text,true,,10448,1022,10,10,http://localhost:8080/tools.descartes.teastore.webui/,22,0,0
1776962983658,22,Login-0,302,,Thread-Gruppe 1-8,,true,,803,276,10,10,http://localhost:8080/tools.descartes.teastore.webui/loginAction,22,0,0
1776962983681,25,Login-1,200,,Thread-Gruppe 1-8,text,true,,9645,746,10,10,http://localhost:8080/tools.descartes.teastore.webui/,25,0,0
1776962983673,51,Add Product to Cart,200,,Thread-Gruppe 1-5,text,true,,27923,1741,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,12,0,1
1776962983673,12,Add Product to Cart-0,302,,Thread-Gruppe 1-5,,true,,933,865,10,10,http://localhost:8080/tools.descartes.teastore.webui/cartAction,12,0,1
1776962983686,38,Add Product to Cart-1,200,,Thread-Gruppe 1-5,text,true,,26990,876,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,37,0,0
1776962984767,33,Look at Product,200,,Thread-Gruppe 1-6,text,true,,106817,758,10,10,http://localhost:8080/tools.descartes.teastore.webui/product?id=22,33,0,0
1776962984829,30,Add Product 2 to Cart,200,,Thread-Gruppe 1-4,text,true,,26574,1984,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,11,0,0
1776962984829,11,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-4,,true,,1051,990,10,10,http://localhost:8080/tools.descartes.teastore.webui/cartAction,11,0,0
1776962984841,18,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-4,text,true,,25523,994,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,18,0,0
1776962984945,20,Login,200,,Thread-Gruppe 1-1,text,true,,10448,1022,10,10,http://localhost:8080/tools.descartes.teastore.webui/,13,0,0
1776962984945,13,Login-0,302,,Thread-Gruppe 1-1,,true,,803,276,10,10,http://localhost:8080/tools.descartes.teastore.webui/loginAction,13,0,0
1776962984958,7,Login-1,200,,Thread-Gruppe 1-1,text,true,,9645,746,10,10,http://localhost:8080/tools.descartes.teastore.webui/,7,0,0
1776962985002,17,List Products with different page,200,,Thread-Gruppe 1-5,text,true,,124505,898,10,10,http://localhost:8080/tools.descartes.teastore.webui/category?category=5&page=1,17,0,0
1776962985081,15,Logout,200,,Thread-Gruppe 1-2,text,true,,10823,1288,10,10,http://localhost:8080/tools.descartes.teastore.webui/,7,0,0
1776962985081,7,Logout-0,302,,Thread-Gruppe 1-2,,true,,1392,1089,10,10,http://localhost:8080/tools.descartes.teastore.webui/loginAction,7,0,0
1776962985089,7,Logout-1,200,,Thread-Gruppe 1-2,text,true,,9431,199,10,10,http://localhost:8080/tools.descartes.teastore.webui/,7,0,0
1776962985111,15,List Products,200,,Thread-Gruppe 1-8,text,true,,124483,772,10,10,http://localhost:8080/tools.descartes.teastore.webui/category?category=5&page=1,14,0,0
1776962985135,18,Look at Product,200,,Thread-Gruppe 1-7,text,true,,104292,760,10,10,http://localhost:8080/tools.descartes.teastore.webui/product?id=107,18,0,0
1776962985411,42,Look at Product,200,,Thread-Gruppe 1-9,text,true,,90943,759,10,10,http://localhost:8080/tools.descartes.teastore.webui/product?id=13,42,0,0
1776962985655,25,Look at Product,200,,Thread-Gruppe 1-3,text,true,,96712,759,10,10,http://localhost:8080/tools.descartes.teastore.webui/product?id=116,25,0,0
1776962986003,36,List Products,200,,Thread-Gruppe 1-10,text,true,,105755,772,10,10,http://localhost:8080/tools.descartes.teastore.webui/category?category=3&page=1,36,0,0
1776962986407,16,Logout,200,,Thread-Gruppe 1-4,text,true,,10823,1828,10,10,http://localhost:8080/tools.descartes.teastore.webui/,7,0,0
1776962986407,7,Logout-0,302,,Thread-Gruppe 1-4,,true,,1392,1092,10,10,http://localhost:8080/tools.descartes.teastore.webui/loginAction,7,0,0
1776962986415,8,Logout-1,200,,Thread-Gruppe 1-4,text,true,,9431,736,10,10,http://localhost:8080/tools.descartes.teastore.webui/,8,0,0
1776962986651,24,List Products,200,,Thread-Gruppe 1-1,text,true,,113185,772,10,10,http://localhost:8080/tools.descartes.teastore.webui/category?category=6&page=1,23,0,0
1776962987265,70,Add Product to Cart,200,,Thread-Gruppe 1-6,text,true,,29797,1737,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,28,0,0
1776962987265,28,Add Product to Cart-0,302,,Thread-Gruppe 1-6,,true,,931,863,10,10,http://localhost:8080/tools.descartes.teastore.webui/cartAction,28,0,0
1776962987293,42,Add Product to Cart-1,200,,Thread-Gruppe 1-6,text,true,,28866,874,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,42,0,0
1776962987481,99,Add Product 2 to Cart,200,,Thread-Gruppe 1-5,text,true,,28625,1985,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,41,0,0
1776962987481,99,Add Product to Cart,200,,Thread-Gruppe 1-7,text,true,,29097,1741,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,29,0,0
1776962987481,41,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-5,,true,,1051,991,10,10,http://localhost:8080/tools.descartes.teastore.webui/cartAction,41,0,0
1776962987481,29,Add Product to Cart-0,302,,Thread-Gruppe 1-7,,true,,933,865,10,10,http://localhost:8080/tools.descartes.teastore.webui/cartAction,29,0,0
1776962987522,58,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-5,text,true,,27574,994,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,58,0,0
1776962987510,70,Add Product to Cart-1,200,,Thread-Gruppe 1-7,text,true,,28164,876,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,70,0,0
1776962987660,8,Home,200,,Thread-Gruppe 1-2,text,true,,9118,148,10,10,http://localhost:8080/tools.descartes.teastore.webui/,8,0,0
1776962987829,33,Add Product to Cart,200,,Thread-Gruppe 1-9,text,true,,25380,1739,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,11,0,0
1776962987829,11,Add Product to Cart-0,302,,Thread-Gruppe 1-9,,true,,932,864,10,10,http://localhost:8080/tools.descartes.teastore.webui/cartAction,11,0,0
1776962987840,22,Add Product to Cart-1,200,,Thread-Gruppe 1-9,text,true,,24448,875,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,22,0,0
1776962988060,34,Look at Product,200,,Thread-Gruppe 1-8,text,true,,128736,760,10,10,http://localhost:8080/tools.descartes.teastore.webui/product?id=307,34,0,0
1776962988278,28,Look at Product,200,,Thread-Gruppe 1-1,text,true,,106070,760,10,10,http://localhost:8080/tools.descartes.teastore.webui/product?id=425,27,0,0
1776962988422,29,Look at Product,200,,Thread-Gruppe 1-10,text,true,,101968,760,10,10,http://localhost:8080/tools.descartes.teastore.webui/product?id=109,28,0,0
1776962988632,39,List Products with different page,200,,Thread-Gruppe 1-6,text,true,,100779,896,10,10,http://localhost:8080/tools.descartes.teastore.webui/category?category=2&page=4,38,0,1
1776962988658,46,Add Product to Cart,200,,Thread-Gruppe 1-3,text,true,,26984,1739,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,20,0,0
1776962988658,20,Add Product to Cart-0,302,,Thread-Gruppe 1-3,,true,,932,864,10,10,http://localhost:8080/tools.descartes.teastore.webui/cartAction,20,0,0
1776962988678,26,Add Product to Cart-1,200,,Thread-Gruppe 1-3,text,true,,26052,875,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,26,0,0
1776962988987,33,Login,200,,Thread-Gruppe 1-2,text,true,,10448,1022,10,10,http://localhost:8080/tools.descartes.teastore.webui/,23,0,0
1776962988987,23,Login-0,302,,Thread-Gruppe 1-2,,true,,803,276,10,10,http://localhost:8080/tools.descartes.teastore.webui/loginAction,23,0,0
1776962989010,10,Login-1,200,,Thread-Gruppe 1-2,text,true,,9645,746,10,10,http://localhost:8080/tools.descartes.teastore.webui/,10,0,0
1776962989034,17,List Products with different page,200,,Thread-Gruppe 1-7,text,true,,107026,898,10,10,http://localhost:8080/tools.descartes.teastore.webui/category?category=3&page=5,14,0,0
1776962989259,9,Home,200,,Thread-Gruppe 1-4,text,true,,9118,148,10,10,http://localhost:8080/tools.descartes.teastore.webui/,9,0,0
1776962989930,23,List Products with different page,200,,Thread-Gruppe 1-9,text,true,,98541,897,10,10,http://localhost:8080/tools.descartes.teastore.webui/category?category=2&page=1,20,0,0
1776962989950,27,Add Product to Cart,200,,Thread-Gruppe 1-8,text,true,,30655,1741,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,8,0,0
1776962989950,8,Add Product to Cart-0,302,,Thread-Gruppe 1-8,,true,,933,865,10,10,http://localhost:8080/tools.descartes.teastore.webui/cartAction,8,0,0
1776962989958,19,Add Product to Cart-1,200,,Thread-Gruppe 1-8,text,true,,29722,876,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,18,0,0
1776962990428,21,Logout,200,,Thread-Gruppe 1-5,text,true,,10823,1828,10,10,http://localhost:8080/tools.descartes.teastore.webui/,11,0,0
1776962990428,11,Logout-0,302,,Thread-Gruppe 1-5,,true,,1392,1092,10,10,http://localhost:8080/tools.descartes.teastore.webui/loginAction,11,0,0
1776962990439,10,Logout-1,200,,Thread-Gruppe 1-5,text,true,,9431,736,10,10,http://localhost:8080/tools.descartes.teastore.webui/,10,0,0
1776962990418,35,Login,200,,Thread-Gruppe 1-4,text,true,,10448,1022,10,10,http://localhost:8080/tools.descartes.teastore.webui/,28,0,0
1776962990418,28,Login-0,302,,Thread-Gruppe 1-4,,true,,803,276,10,10,http://localhost:8080/tools.descartes.teastore.webui/loginAction,28,0,0
1776962990446,7,Login-1,200,,Thread-Gruppe 1-4,text,true,,9645,746,10,10,http://localhost:8080/tools.descartes.teastore.webui/,7,0,0
1776962990586,18,List Products,200,,Thread-Gruppe 1-2,text,true,,152087,772,10,10,http://localhost:8080/tools.descartes.teastore.webui/category?category=4&page=1,17,0,0
1776962990612,23,Add Product to Cart,200,,Thread-Gruppe 1-1,text,true,,28733,1741,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,6,0,0
1776962990612,6,Add Product to Cart-0,302,,Thread-Gruppe 1-1,,true,,933,865,10,10,http://localhost:8080/tools.descartes.teastore.webui/cartAction,6,0,0
1776962990619,16,Add Product to Cart-1,200,,Thread-Gruppe 1-1,text,true,,27800,876,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,16,0,0
1776962990813,34,Add Product to Cart,200,,Thread-Gruppe 1-10,text,true,,28842,1742,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,7,0,0
1776962990813,7,Add Product to Cart-0,302,,Thread-Gruppe 1-10,,true,,934,865,10,10,http://localhost:8080/tools.descartes.teastore.webui/cartAction,7,0,0
1776962990821,26,Add Product to Cart-1,200,,Thread-Gruppe 1-10,text,true,,27908,877,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,26,0,0
1776962990879,12,List Products with different page,200,,Thread-Gruppe 1-3,text,true,,105777,897,10,10,http://localhost:8080/tools.descartes.teastore.webui/category?category=3&page=1,12,0,0
1776962991378,74,Add Product 2 to Cart,200,,Thread-Gruppe 1-7,text,true,,29800,1985,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,26,0,2
1776962991378,26,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-7,,true,,1051,991,10,10,http://localhost:8080/tools.descartes.teastore.webui/cartAction,26,0,2
1776962991405,47,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-7,text,true,,28749,994,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,47,0,0
1776962991404,50,Add Product 2 to Cart,200,,Thread-Gruppe 1-6,text,true,,30494,1979,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,12,0,0
1776962991404,12,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-6,,true,,1048,988,10,10,http://localhost:8080/tools.descartes.teastore.webui/cartAction,12,0,0
1776962991416,38,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-6,text,true,,29446,991,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,38,0,0
1776962991685,12,Home,200,,Thread-Gruppe 1-5,text,true,,9118,148,10,10,http://localhost:8080/tools.descartes.teastore.webui/,12,0,0
1776962991972,52,Add Product 2 to Cart,200,,Thread-Gruppe 1-9,text,true,,27229,1981,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,23,0,0
1776962991972,23,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-9,,true,,1049,989,10,10,http://localhost:8080/tools.descartes.teastore.webui/cartAction,23,0,0
1776962991995,29,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-9,text,true,,26180,992,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,28,0,0
1776962992305,24,List Products with different page,200,,Thread-Gruppe 1-8,text,true,,125000,898,10,10,http://localhost:8080/tools.descartes.teastore.webui/category?category=5&page=4,24,0,0
1776962992738,62,Look at Product,200,,Thread-Gruppe 1-2,text,true,,139043,760,10,10,http://localhost:8080/tools.descartes.teastore.webui/product?id=208,61,0,0
1776962992876,27,Add Product 2 to Cart,200,,Thread-Gruppe 1-3,text,true,,26984,1865,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,9,0,0
1776962992876,9,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-3,,true,,932,990,10,10,http://localhost:8080/tools.descartes.teastore.webui/cartAction,9,0,0
1776962992885,18,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-3,text,true,,26052,875,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,18,0,0
1776962993008,29,Login,200,,Thread-Gruppe 1-5,text,true,,10448,1022,10,10,http://localhost:8080/tools.descartes.teastore.webui/,18,0,0
1776962993008,18,Login-0,302,,Thread-Gruppe 1-5,,true,,803,276,10,10,http://localhost:8080/tools.descartes.teastore.webui/loginAction,18,0,0
1776962993027,10,Login-1,200,,Thread-Gruppe 1-5,text,true,,9645,746,10,10,http://localhost:8080/tools.descartes.teastore.webui/,10,0,0
1776962993046,19,List Products with different page,200,,Thread-Gruppe 1-1,text,true,,112409,898,10,10,http://localhost:8080/tools.descartes.teastore.webui/category?category=6&page=3,18,0,0
1776962993220,29,List Products,200,,Thread-Gruppe 1-4,text,true,,105755,772,10,10,http://localhost:8080/tools.descartes.teastore.webui/category?category=3&page=1,20,0,0
1776962993263,18,List Products with different page,200,,Thread-Gruppe 1-10,text,true,,107026,899,10,10,http://localhost:8080/tools.descartes.teastore.webui/category?category=3&page=5,18,0,0
1776962993503,57,Add Product 2 to Cart,200,,Thread-Gruppe 1-8,text,true,,31351,1985,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,29,0,1
1776962993503,29,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-8,,true,,1051,991,10,10,http://localhost:8080/tools.descartes.teastore.webui/cartAction,29,0,1
1776962993533,27,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-8,text,true,,30300,994,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,27,0,0
1776962993552,14,Logout,200,,Thread-Gruppe 1-7,text,true,,10823,1828,10,10,http://localhost:8080/tools.descartes.teastore.webui/,7,0,0
1776962993552,7,Logout-0,302,,Thread-Gruppe 1-7,,true,,1392,1092,10,10,http://localhost:8080/tools.descartes.teastore.webui/loginAction,7,0,0
1776962993559,7,Logout-1,200,,Thread-Gruppe 1-7,text,true,,9431,736,10,10,http://localhost:8080/tools.descartes.teastore.webui/,7,0,0
1776962993865,12,Logout,200,,Thread-Gruppe 1-6,text,true,,10823,1825,10,10,http://localhost:8080/tools.descartes.teastore.webui/,5,0,0
1776962993865,5,Logout-0,302,,Thread-Gruppe 1-6,,true,,1392,1089,10,10,http://localhost:8080/tools.descartes.teastore.webui/loginAction,5,0,0
1776962993870,7,Logout-1,200,,Thread-Gruppe 1-6,text,true,,9431,736,10,10,http://localhost:8080/tools.descartes.teastore.webui/,7,0,0
1776962993838,47,Add Product to Cart,200,,Thread-Gruppe 1-2,text,true,,25620,1741,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,24,0,0
1776962993838,24,Add Product to Cart-0,302,,Thread-Gruppe 1-2,,true,,933,865,10,10,http://localhost:8080/tools.descartes.teastore.webui/cartAction,24,0,0
1776962993863,22,Add Product to Cart-1,200,,Thread-Gruppe 1-2,text,true,,24687,876,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,22,0,0
1776962994323,21,Logout,200,,Thread-Gruppe 1-3,text,true,,10823,1709,10,10,http://localhost:8080/tools.descartes.teastore.webui/,11,0,0
1776962994323,11,Logout-0,302,,Thread-Gruppe 1-3,,true,,1392,973,10,10,http://localhost:8080/tools.descartes.teastore.webui/loginAction,11,0,0
1776962994334,10,Logout-1,200,,Thread-Gruppe 1-3,text,true,,9431,736,10,10,http://localhost:8080/tools.descartes.teastore.webui/,10,0,0
1776962994823,26,Logout,200,,Thread-Gruppe 1-9,text,true,,10823,1826,10,10,http://localhost:8080/tools.descartes.teastore.webui/,16,0,0
1776962994823,16,Logout-0,302,,Thread-Gruppe 1-9,,true,,1392,1090,10,10,http://localhost:8080/tools.descartes.teastore.webui/loginAction,16,0,0
1776962994839,10,Logout-1,200,,Thread-Gruppe 1-9,text,true,,9431,736,10,10,http://localhost:8080/tools.descartes.teastore.webui/,10,0,0
1776962994920,9,Home,200,,Thread-Gruppe 1-7,text,true,,9118,148,10,10,http://localhost:8080/tools.descartes.teastore.webui/,9,0,0
1776962995102,32,List Products,200,,Thread-Gruppe 1-5,text,true,,98521,772,10,10,http://localhost:8080/tools.descartes.teastore.webui/category?category=2&page=1,30,0,0
1776962995332,65,Look at Product,200,,Thread-Gruppe 1-4,text,true,,92992,760,10,10,http://localhost:8080/tools.descartes.teastore.webui/product?id=108,65,0,0
1776962995607,20,Home,200,,Thread-Gruppe 1-3,text,true,,9118,148,10,10,http://localhost:8080/tools.descartes.teastore.webui/,20,0,0
1776962995790,42,Add Product 2 to Cart,200,,Thread-Gruppe 1-1,text,true,,31388,1985,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,19,0,0
1776962995790,19,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-1,,true,,1051,991,10,10,http://localhost:8080/tools.descartes.teastore.webui/cartAction,19,0,0
1776962995810,22,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-1,text,true,,30337,994,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,22,0,0
1776962995884,27,Add Product 2 to Cart,200,,Thread-Gruppe 1-10,text,true,,29519,1987,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,9,0,0
1776962995884,9,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-10,,true,,1052,992,10,10,http://localhost:8080/tools.descartes.teastore.webui/cartAction,9,0,0
1776962995894,17,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-10,text,true,,28467,995,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,17,0,0
1776962996126,33,List Products with different page,200,,Thread-Gruppe 1-2,text,true,,152221,898,10,10,http://localhost:8080/tools.descartes.teastore.webui/category?category=4&page=3,30,0,0
1776962996154,9,Home,200,,Thread-Gruppe 1-6,text,true,,9118,148,10,10,http://localhost:8080/tools.descartes.teastore.webui/,9,0,0
1776962996347,27,Logout,200,,Thread-Gruppe 1-8,text,true,,10823,1828,10,10,http://localhost:8080/tools.descartes.teastore.webui/,16,0,0
1776962996347,16,Logout-0,302,,Thread-Gruppe 1-8,,true,,1392,1092,10,10,http://localhost:8080/tools.descartes.teastore.webui/loginAction,16,0,0
1776962996364,10,Logout-1,200,,Thread-Gruppe 1-8,text,true,,9431,736,10,10,http://localhost:8080/tools.descartes.teastore.webui/,10,0,0
1776962996753,26,Login,200,,Thread-Gruppe 1-7,text,true,,10448,1022,10,10,http://localhost:8080/tools.descartes.teastore.webui/,18,0,0
1776962996753,18,Login-0,302,,Thread-Gruppe 1-7,,true,,803,276,10,10,http://localhost:8080/tools.descartes.teastore.webui/loginAction,18,0,0
1776962996771,8,Login-1,200,,Thread-Gruppe 1-7,text,true,,9645,746,10,10,http://localhost:8080/tools.descartes.teastore.webui/,8,0,0
1776962996878,27,Look at Product,200,,Thread-Gruppe 1-5,text,true,,98035,759,10,10,http://localhost:8080/tools.descartes.teastore.webui/product?id=12,27,0,0
1776962997046,21,Home,200,,Thread-Gruppe 1-9,text,true,,9118,148,10,10,http://localhost:8080/tools.descartes.teastore.webui/,21,0,1
1776962997490,38,Add Product to Cart,200,,Thread-Gruppe 1-4,text,true,,25883,1740,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,17,0,0
1776962997490,17,Add Product to Cart-0,302,,Thread-Gruppe 1-4,,true,,932,865,10,10,http://localhost:8080/tools.descartes.teastore.webui/cartAction,17,0,0
1776962997507,21,Add Product to Cart-1,200,,Thread-Gruppe 1-4,text,true,,24951,875,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,21,0,0
1776962997922,44,Login,200,,Thread-Gruppe 1-3,text,true,,10448,1022,10,10,http://localhost:8080/tools.descartes.teastore.webui/,31,0,0
1776962997922,31,Login-0,302,,Thread-Gruppe 1-3,,true,,803,276,10,10,http://localhost:8080/tools.descartes.teastore.webui/loginAction,31,0,0
1776962997953,13,Login-1,200,,Thread-Gruppe 1-3,text,true,,9645,746,10,10,http://localhost:8080/tools.descartes.teastore.webui/,13,0,0
1776962998000,13,Logout,200,,Thread-Gruppe 1-1,text,true,,10823,1828,10,10,http://localhost:8080/tools.descartes.teastore.webui/,5,0,0
1776962998000,5,Logout-0,302,,Thread-Gruppe 1-1,,true,,1392,1092,10,10,http://localhost:8080/tools.descartes.teastore.webui/loginAction,5,0,0
1776962998006,7,Logout-1,200,,Thread-Gruppe 1-1,text,true,,9431,736,10,10,http://localhost:8080/tools.descartes.teastore.webui/,7,0,0
1776962998128,49,Add Product 2 to Cart,200,,Thread-Gruppe 1-2,text,true,,26340,1985,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,24,0,0
1776962998128,24,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-2,,true,,1051,991,10,10,http://localhost:8080/tools.descartes.teastore.webui/cartAction,24,0,0
1776962998152,25,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-2,text,true,,25289,994,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,25,0,0
1776962998317,25,Add Product to Cart,200,,Thread-Gruppe 1-5,text,true,,27908,1738,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,7,0,0
1776962998317,7,Add Product to Cart-0,302,,Thread-Gruppe 1-5,,true,,931,864,10,10,http://localhost:8080/tools.descartes.teastore.webui/cartAction,7,0,0
1776962998325,17,Add Product to Cart-1,200,,Thread-Gruppe 1-5,text,true,,26977,874,10,10,http://localhost:8080/tools.descartes.teastore.webui/cart,17,0,0
1776962998335,27,Login,200,,Thread-Gruppe 1-6,text,true,,10449,1023,10,10,http://localhost:8080/tools.descartes.teastore.webui/,18,0,0
1776962998335,18,Login-0,302,,Thread-Gruppe 1-6,,true,,804,276,10,10,http://localhost:8080/tools.descartes.teastore.webui/loginAction,18,0,0
1776962998353,9,Login-1,200,,Thread-Gruppe 1-6,text,true,,9645,747,10,10,http://localhost:8080/tools.descartes.teastore.webui/,8,0,0
1776962998457,18,Logout,200,,Thread-Gruppe 1-10,text,true,,10823,1829,10,10,http://localhost:8080/tools.descartes.teastore.webui/,7,0,0
1776962998457,7,Logout-0,302,,Thread-Gruppe 1-10,,true,,1392,1093,10,10,http://localhost:8080/tools.descartes.teastore.webui/loginAction,7,0,0
1776962998464,11,Logout-1,200,,Thread-Gruppe 1-10,text,true,,9431,736,10,10,http://localhost:8080/tools.descartes.teastore.webui/,11,0,0
1776962998846,34,List Products with different page,200,,Thread-Gruppe 1-4,text,true,,103512,897,10,10,http://localhost:8080/tools.descartes.teastore.webui/category?category=3&page=2,33,0,0
1776962999206,18,Home,200,,Thread-Gruppe 1-8,text,true,,9118,148,10,10,http://localhost:8080/tools.descartes.teastore.webui/,18,0,0
1776962999241,13,List Products,200,,Thread-Gruppe 1-7,text,true,,98521,772,10,10,http://localhost:8080/tools.descartes.teastore.webui/category?category=2&page=1,12,0,0
1776962999486,32,List Products with different page,200,,Thread-Gruppe 1-5,text,true,,104875,896,10,10,http://localhost:8080/tools.descartes.teastore.webui/category?category=2&page=5,32,0,0
1776962999735,38,Login,200,,Thread-Gruppe 1-9,text,true,,10449,1023,10,10,http://localhost:8080/tools.descartes.teastore.webui/,27,0,0
